tech_filename,tech_timestamp_chargement,objectid_pf_pb,objectid_pt_pb,nb_fibres_connectees_hs,nb_fibres_connectees_utilisees,nb_fibres_connectees_libres,nb_fibres_non_connectees_hs,nb_fibres_non_connectees_utilisees,nb_fibres_non_connectees_libres
ipo_saturation_pb_20230530_1842.csv.gz,31/05/2023 06:36:48,9.15649E+18,9.15649E+18,0,0,0,0,0,0
ipo_saturation_pb_20230530_1842.csv.gz,31/05/2023 06:36:48,9.1608E+18,9.1608E+18,0,0,0,0,0,0
ipo_saturation_pb_20230530_1842.csv.gz,31/05/2023 06:36:48,9.15471E+18,9.15469E+18,0,6,0,0,0,0
ipo_saturation_pb_20230530_1842.csv.gz,31/05/2023 06:36:48,9.14471E+18,9.14471E+18,1,11,0,0,0,0
ipo_saturation_pb_20230530_1842.csv.gz,31/05/2023 06:36:48,9.14532E+18,9.14532E+18,0,12,0,0,0,0
ipo_saturation_pb_20230530_1842.csv.gz,31/05/2023 06:36:48,9.1559E+18,9.1559E+18,0,0,0,0,5,1
ipo_saturation_pb_20230530_1842.csv.gz,31/05/2023 06:36:48,9.14788E+18,9.14788E+18,0,6,0,0,0,18
ipo_saturation_pb_20230530_1842.csv.gz,31/05/2023 06:36:48,9.16025E+18,9.16025E+18,0,0,0,0,0,0
ipo_saturation_pb_20230530_1842.csv.gz,31/05/2023 06:36:48,9.15139E+18,9.15139E+18,0,6,0,0,0,0
ipo_saturation_pb_20230530_1842.csv.gz,31/05/2023 06:36:48,9.15629E+18,9.15628E+18,0,0,0,0,6,0
ipo_saturation_pb_20230530_1842.csv.gz,31/05/2023 06:36:48,9.14897E+18,9.14897E+18,0,0,0,0,4,2
ipo_saturation_pb_20230530_1842.csv.gz,31/05/2023 06:36:48,9.15425E+18,9.15424E+18,1,5,0,0,0,6
ipo_saturation_pb_20230530_1842.csv.gz,31/05/2023 06:36:48,9.1565E+18,9.1565E+18,0,0,0,0,2,4
ipo_saturation_pb_20230530_1842.csv.gz,31/05/2023 06:36:48,9.15289E+18,9.15288E+18,0,6,0,0,0,0
ipo_saturation_pb_20230530_1842.csv.gz,31/05/2023 06:36:48,9.14913E+18,9.14913E+18,0,0,0,0,5,1
ipo_saturation_pb_20230530_1842.csv.gz,31/05/2023 06:36:48,9.15176E+18,9.15176E+18,0,0,0,0,0,0
ipo_saturation_pb_20230530_1842.csv.gz,31/05/2023 06:36:48,9.16638E+18,9.16638E+18,0,0,0,0,0,0
ipo_saturation_pb_20230530_1842.csv.gz,31/05/2023 06:36:48,9.14304E+18,9.15864E+18,0,1,0,0,0,0
ipo_saturation_pb_20230530_1842.csv.gz,31/05/2023 06:36:48,9.15556E+18,9.15556E+18,0,6,0,0,0,0
ipo_saturation_pb_20230530_1842.csv.gz,31/05/2023 06:36:48,9.16654E+18,9.16654E+18,0,0,0,0,0,0
ipo_saturation_pb_20230530_1842.csv.gz,31/05/2023 06:36:48,9.15915E+18,9.15915E+18,0,5,0,0,0,0
ipo_saturation_pb_20230530_1842.csv.gz,31/05/2023 06:36:48,9.1568E+18,9.1568E+18,0,0,0,0,4,14
ipo_saturation_pb_20230530_1842.csv.gz,31/05/2023 06:36:48,9.14577E+18,9.14577E+18,0,0,0,0,9,3
ipo_saturation_pb_20230530_1842.csv.gz,31/05/2023 06:36:48,9.13244E+18,9.13244E+18,0,8,0,0,1,23
ipo_saturation_pb_20230530_1842.csv.gz,31/05/2023 06:36:48,9.16394E+18,9.16394E+18,0,6,0,0,0,0
ipo_saturation_pb_20230530_1842.csv.gz,31/05/2023 06:36:48,9.14341E+18,9.14341E+18,0,5,0,0,2,13
ipo_saturation_pb_20230530_1842.csv.gz,31/05/2023 06:36:48,9.15626E+18,9.15626E+18,0,6,0,0,0,0
ipo_saturation_pb_20230530_1842.csv.gz,31/05/2023 06:36:48,9.13106E+18,9.13105E+18,0,4,0,0,0,12
ipo_saturation_pb_20230530_1842.csv.gz,31/05/2023 06:36:48,9.15591E+18,9.15591E+18,0,0,0,0,0,0
ipo_saturation_pb_20230530_1842.csv.gz,31/05/2023 06:36:48,9.14238E+18,9.14237E+18,0,12,0,0,0,0
ipo_saturation_pb_20230530_1842.csv.gz,31/05/2023 06:36:48,9.15647E+18,9.15647E+18,0,0,0,0,0,6
ipo_saturation_pb_20230530_1842.csv.gz,31/05/2023 06:36:48,9.14351E+18,9.14351E+18,0,6,0,0,0,0
ipo_saturation_pb_20230530_1842.csv.gz,31/05/2023 06:36:48,9.13093E+18,9.13219E+18,0,4,0,0,0,4
ipo_saturation_pb_20230530_1842.csv.gz,31/05/2023 06:36:48,9.16395E+18,9.16395E+18,0,0,0,0,3,3
ipo_saturation_pb_20230530_1842.csv.gz,31/05/2023 06:36:48,9.15554E+18,,0,0,0,0,0,0
ipo_saturation_pb_20230530_1842.csv.gz,31/05/2023 06:36:48,9.13492E+18,9.13588E+18,0,5,0,0,2,13
ipo_saturation_pb_20230530_1842.csv.gz,31/05/2023 06:36:48,9.15705E+18,9.15705E+18,0,6,0,0,0,0
ipo_saturation_pb_20230530_1842.csv.gz,31/05/2023 06:36:48,9.12762E+18,9.12762E+18,0,6,0,0,3,15
ipo_saturation_pb_20230530_1842.csv.gz,31/05/2023 06:36:48,9.15297E+18,9.15297E+18,0,11,0,0,0,0
ipo_saturation_pb_20230530_1842.csv.gz,31/05/2023 06:36:48,8.11266E+18,8.11264E+18,0,12,0,0,0,0
ipo_saturation_pb_20230530_1842.csv.gz,31/05/2023 06:36:48,9.14073E+18,9.14073E+18,0,0,0,0,14,4
ipo_saturation_pb_20230530_1842.csv.gz,31/05/2023 06:36:48,9.15043E+18,9.15042E+18,0,0,0,0,7,29
ipo_saturation_pb_20230530_1842.csv.gz,31/05/2023 06:36:48,9.14574E+18,9.14574E+18,0,6,0,0,0,0
ipo_saturation_pb_20230530_1842.csv.gz,31/05/2023 06:36:48,9.15538E+18,9.15538E+18,0,6,0,0,0,0
ipo_saturation_pb_20230530_1842.csv.gz,31/05/2023 06:36:48,9.15589E+18,9.15589E+18,0,6,0,0,0,0
ipo_saturation_pb_20230530_1842.csv.gz,31/05/2023 06:36:48,9.15332E+18,9.15319E+18,0,0,0,0,0,0
ipo_saturation_pb_20230530_1842.csv.gz,31/05/2023 06:36:48,9.15339E+18,9.15339E+18,0,0,0,0,4,2
ipo_saturation_pb_20230530_1842.csv.gz,31/05/2023 06:36:48,9.13936E+18,9.13936E+18,0,8,0,0,1,23
ipo_saturation_pb_20230530_1842.csv.gz,31/05/2023 06:36:48,9.15984E+18,9.15984E+18,0,6,0,0,0,0
ipo_saturation_pb_20230530_1842.csv.gz,31/05/2023 06:36:48,9.14352E+18,9.14351E+18,0,10,0,0,0,0
ipo_saturation_pb_20230530_1842.csv.gz,31/05/2023 06:36:48,9.15852E+18,9.15863E+18,0,2,0,0,0,0
ipo_saturation_pb_20230530_1842.csv.gz,31/05/2023 06:36:48,8.02196E+18,8.01026E+18,0,11,0,0,0,1
ipo_saturation_pb_20230530_1842.csv.gz,31/05/2023 06:36:48,9.14556E+18,9.14556E+18,0,0,0,0,0,0
ipo_saturation_pb_20230530_1842.csv.gz,31/05/2023 06:36:48,9.12635E+18,9.12633E+18,0,7,0,0,1,20
ipo_saturation_pb_20230530_1842.csv.gz,31/05/2023 06:36:48,9.15647E+18,9.15647E+18,0,0,0,0,0,0
ipo_saturation_pb_20230530_1842.csv.gz,31/05/2023 06:36:48,9.16237E+18,9.16237E+18,0,0,0,0,0,0
ipo_saturation_pb_20230530_1842.csv.gz,31/05/2023 06:36:48,9.15561E+18,9.15559E+18,0,0,0,0,0,0
ipo_saturation_pb_20230530_1842.csv.gz,31/05/2023 06:36:48,9.14671E+18,9.15048E+18,0,3,0,0,0,0
ipo_saturation_pb_20230530_1842.csv.gz,31/05/2023 06:36:48,9.15952E+18,9.15952E+18,0,0,0,0,0,0
ipo_saturation_pb_20230530_1842.csv.gz,31/05/2023 06:36:48,9.1451E+18,9.1451E+18,0,5,0,0,0,0
ipo_saturation_pb_20230530_1842.csv.gz,31/05/2023 06:36:48,9.15345E+18,9.15345E+18,0,0,0,0,4,2
ipo_saturation_pb_20230530_1842.csv.gz,31/05/2023 06:36:48,9.15336E+18,9.15336E+18,0,0,0,0,6,0
ipo_saturation_pb_20230530_1842.csv.gz,31/05/2023 06:36:48,9.15849E+18,9.15849E+18,0,0,0,0,0,0
ipo_saturation_pb_20230530_1842.csv.gz,31/05/2023 06:36:48,9.13287E+18,9.13287E+18,0,5,0,0,1,17
ipo_saturation_pb_20230530_1842.csv.gz,31/05/2023 06:36:48,9.15712E+18,9.15712E+18,0,0,0,0,0,0
ipo_saturation_pb_20230530_1842.csv.gz,31/05/2023 06:36:48,9.14617E+18,9.14617E+18,0,18,0,0,0,0
ipo_saturation_pb_20230530_1842.csv.gz,31/05/2023 06:36:48,9.14152E+18,9.14152E+18,0,6,0,0,0,0
ipo_saturation_pb_20230530_1842.csv.gz,31/05/2023 06:36:48,9.14031E+18,9.1403E+18,0,12,0,0,0,0
ipo_saturation_pb_20230530_1842.csv.gz,31/05/2023 06:36:48,9.14816E+18,9.15381E+18,0,2,0,0,0,2
ipo_saturation_pb_20230530_1842.csv.gz,31/05/2023 06:36:48,9.16327E+18,9.16335E+18,0,47,0,0,0,0
ipo_saturation_pb_20230530_1842.csv.gz,31/05/2023 06:36:48,9.15216E+18,9.15215E+18,0,6,0,0,0,0
ipo_saturation_pb_20230530_1842.csv.gz,31/05/2023 06:36:48,9.16055E+18,9.16055E+18,0,0,0,0,0,0
ipo_saturation_pb_20230530_1842.csv.gz,31/05/2023 06:36:48,9.13722E+18,9.13721E+18,0,0,0,0,5,1
ipo_saturation_pb_20230530_1842.csv.gz,31/05/2023 06:36:48,9.15533E+18,9.15533E+18,0,0,0,0,5,1
ipo_saturation_pb_20230530_1842.csv.gz,31/05/2023 06:36:48,9.1564E+18,9.15639E+18,1,9,0,0,0,2
ipo_saturation_pb_20230530_1842.csv.gz,31/05/2023 06:36:48,9.15851E+18,9.15851E+18,0,0,0,0,0,0
ipo_saturation_pb_20230530_1842.csv.gz,31/05/2023 06:36:48,9.1562E+18,9.1562E+18,0,6,0,0,0,0
ipo_saturation_pb_20230530_1842.csv.gz,31/05/2023 06:36:48,9.14498E+18,9.14498E+18,0,12,0,0,0,0
ipo_saturation_pb_20230530_1842.csv.gz,31/05/2023 06:36:48,9.15089E+18,9.1509E+18,0,14,0,0,0,0
ipo_saturation_pb_20230530_1842.csv.gz,31/05/2023 06:36:48,9.15652E+18,9.15651E+18,0,0,0,0,3,3
ipo_saturation_pb_20230530_1842.csv.gz,31/05/2023 06:36:48,9.15065E+18,9.15065E+18,0,0,0,0,4,8
ipo_saturation_pb_20230530_1842.csv.gz,31/05/2023 06:36:48,9.14793E+18,9.14793E+18,0,6,0,0,0,0
ipo_saturation_pb_20230530_1842.csv.gz,31/05/2023 06:36:48,9.16594E+18,9.16593E+18,0,0,0,0,0,0
ipo_saturation_pb_20230530_1842.csv.gz,31/05/2023 06:36:48,9.16013E+18,9.16012E+18,0,0,0,0,0,6
ipo_saturation_pb_20230530_1842.csv.gz,31/05/2023 06:36:48,9.14612E+18,9.1521E+18,0,2,0,0,0,0
ipo_saturation_pb_20230530_1842.csv.gz,31/05/2023 06:36:48,9.14513E+18,,0,0,0,0,0,0
ipo_saturation_pb_20230530_1842.csv.gz,31/05/2023 06:36:48,9.16678E+18,9.16678E+18,0,0,0,0,0,0
ipo_saturation_pb_20230530_1842.csv.gz,31/05/2023 06:36:48,9.15867E+18,9.15867E+18,0,12,0,0,0,0
ipo_saturation_pb_20230530_1842.csv.gz,31/05/2023 06:36:48,9.14467E+18,9.14467E+18,0,6,0,0,0,0
ipo_saturation_pb_20230530_1842.csv.gz,31/05/2023 06:36:48,9.16015E+18,9.16015E+18,0,0,0,0,0,0
ipo_saturation_pb_20230530_1842.csv.gz,31/05/2023 06:36:48,8.03116E+18,8.03116E+18,0,8,0,0,0,4
ipo_saturation_pb_20230530_1842.csv.gz,31/05/2023 06:36:48,9.16559E+18,,0,0,0,0,0,0
ipo_saturation_pb_20230530_1842.csv.gz,31/05/2023 06:36:48,9.15634E+18,9.15634E+18,0,0,0,0,9,3
ipo_saturation_pb_20230530_1842.csv.gz,31/05/2023 06:36:48,9.15947E+18,9.15947E+18,0,0,0,0,1,5
ipo_saturation_pb_20230530_1842.csv.gz,31/05/2023 06:36:48,9.14164E+18,9.14688E+18,0,4,0,0,0,0
ipo_saturation_pb_20230530_1842.csv.gz,31/05/2023 06:36:48,9.14853E+18,9.14853E+18,0,0,0,0,3,3
ipo_saturation_pb_20230530_1842.csv.gz,31/05/2023 06:36:48,9.148E+18,9.148E+18,0,6,0,0,0,0
ipo_saturation_pb_20230530_1842.csv.gz,31/05/2023 06:36:48,9.16638E+18,9.16638E+18,0,0,0,0,0,0
ipo_saturation_pb_20230530_1842.csv.gz,31/05/2023 06:36:48,9.14642E+18,9.14818E+18,0,2,0,0,0,0
ipo_saturation_pb_20230530_1842.csv.gz,31/05/2023 06:36:48,9.16558E+18,9.16558E+18,0,0,0,0,2,4
ipo_saturation_pb_20230530_1842.csv.gz,31/05/2023 06:36:48,8.05023E+18,8.05023E+18,0,6,0,0,0,0
ipo_saturation_pb_20230530_1842.csv.gz,31/05/2023 06:36:48,9.16598E+18,9.16598E+18,0,0,0,0,0,0
ipo_saturation_pb_20230530_1842.csv.gz,31/05/2023 06:36:48,9.13317E+18,9.13317E+18,0,6,0,0,2,16
ipo_saturation_pb_20230530_1842.csv.gz,31/05/2023 06:36:48,9.15132E+18,9.15132E+18,0,12,0,0,0,0
ipo_saturation_pb_20230530_1842.csv.gz,31/05/2023 06:36:48,9.14811E+18,9.14811E+18,0,12,0,0,0,0
ipo_saturation_pb_20230530_1842.csv.gz,31/05/2023 06:36:48,9.1492E+18,9.14775E+18,0,0,0,0,4,2
ipo_saturation_pb_20230530_1842.csv.gz,31/05/2023 06:36:48,9.14684E+18,,0,0,0,0,0,0
ipo_saturation_pb_20230530_1842.csv.gz,31/05/2023 06:36:48,9.14314E+18,9.1431E+18,0,6,0,0,0,0
ipo_saturation_pb_20230530_1842.csv.gz,31/05/2023 06:36:48,9.1556E+18,9.1556E+18,0,5,1,0,0,0
ipo_saturation_pb_20230530_1842.csv.gz,31/05/2023 06:36:48,9.14594E+18,9.14594E+18,0,7,1,0,1,23
ipo_saturation_pb_20230530_1842.csv.gz,31/05/2023 06:36:48,8.10096E+18,8.10094E+18,0,11,1,0,0,0
ipo_saturation_pb_20230530_1842.csv.gz,31/05/2023 06:36:48,9.16093E+18,9.16091E+18,0,5,1,0,0,0
ipo_saturation_pb_20230530_1842.csv.gz,31/05/2023 06:36:48,9.15691E+18,9.15691E+18,0,11,1,0,0,0
ipo_saturation_pb_20230530_1842.csv.gz,31/05/2023 06:36:48,9.14714E+18,9.14714E+18,0,11,1,0,0,0
ipo_saturation_pb_20230530_1842.csv.gz,31/05/2023 06:36:48,9.14335E+18,9.14335E+18,0,5,1,0,0,0
ipo_saturation_pb_20230530_1842.csv.gz,31/05/2023 06:36:48,9.15119E+18,9.15119E+18,1,4,1,0,0,0
ipo_saturation_pb_20230530_1842.csv.gz,31/05/2023 06:36:48,9.15321E+18,9.1532E+18,0,11,1,0,0,0
ipo_saturation_pb_20230530_1842.csv.gz,31/05/2023 06:36:48,9.15234E+18,9.15234E+18,0,11,1,0,0,0
ipo_saturation_pb_20230530_1842.csv.gz,31/05/2023 06:36:48,9.15741E+18,9.15741E+18,0,5,1,0,0,0
ipo_saturation_pb_20230530_1842.csv.gz,31/05/2023 06:36:48,9.15136E+18,9.15136E+18,0,5,1,0,0,0
ipo_saturation_pb_20230530_1842.csv.gz,31/05/2023 06:36:48,9.15709E+18,9.15709E+18,0,3,1,0,0,0
ipo_saturation_pb_20230530_1842.csv.gz,31/05/2023 06:36:48,9.12779E+18,9.12779E+18,0,6,1,0,2,19
ipo_saturation_pb_20230530_1842.csv.gz,31/05/2023 06:36:48,9.14756E+18,9.14756E+18,0,4,1,0,0,6
ipo_saturation_pb_20230530_1842.csv.gz,31/05/2023 06:36:48,9.14915E+18,9.14914E+18,0,2,1,1,0,8
ipo_saturation_pb_20230530_1842.csv.gz,31/05/2023 06:36:48,9.13836E+18,9.13836E+18,0,7,1,0,3,21
ipo_saturation_pb_20230530_1842.csv.gz,31/05/2023 06:36:48,8.01118E+18,7.09146E+18,0,9,1,0,0,2
ipo_saturation_pb_20230530_1842.csv.gz,31/05/2023 06:36:48,9.03196E+18,9.02264E+18,0,11,1,0,0,0
ipo_saturation_pb_20230530_1842.csv.gz,31/05/2023 06:36:48,9.15162E+18,9.15162E+18,1,3,1,0,0,0
ipo_saturation_pb_20230530_1842.csv.gz,31/05/2023 06:36:48,9.13198E+18,9.13198E+18,0,7,1,0,2,22
ipo_saturation_pb_20230530_1842.csv.gz,31/05/2023 06:36:48,9.1408E+18,9.1408E+18,0,5,1,0,0,0
ipo_saturation_pb_20230530_1842.csv.gz,31/05/2023 06:36:48,9.1412E+18,9.1412E+18,0,5,1,0,5,1
ipo_saturation_pb_20230530_1842.csv.gz,31/05/2023 06:36:48,9.16E+18,9.15988E+18,0,0,1,0,0,0
ipo_saturation_pb_20230530_1842.csv.gz,31/05/2023 06:36:48,9.14074E+18,9.14074E+18,0,3,1,0,2,10
ipo_saturation_pb_20230530_1842.csv.gz,31/05/2023 06:36:48,9.15361E+18,9.15361E+18,0,5,1,0,0,0
ipo_saturation_pb_20230530_1842.csv.gz,31/05/2023 06:36:48,9.14991E+18,9.14991E+18,0,7,1,0,4,20
ipo_saturation_pb_20230530_1842.csv.gz,31/05/2023 06:36:48,9.15801E+18,9.15801E+18,0,5,1,0,0,0
ipo_saturation_pb_20230530_1842.csv.gz,31/05/2023 06:36:48,9.14713E+18,9.14713E+18,0,3,1,0,1,11
ipo_saturation_pb_20230530_1842.csv.gz,31/05/2023 06:36:48,9.13305E+18,9.13305E+18,0,4,1,0,1,14
ipo_saturation_pb_20230530_1842.csv.gz,31/05/2023 06:36:48,9.154E+18,9.154E+18,0,5,1,0,0,0
ipo_saturation_pb_20230530_1842.csv.gz,31/05/2023 06:36:48,9.12774E+18,9.12774E+18,0,7,1,0,1,23
ipo_saturation_pb_20230530_1842.csv.gz,31/05/2023 06:36:48,9.14943E+18,9.14943E+18,0,5,1,0,0,0
ipo_saturation_pb_20230530_1842.csv.gz,31/05/2023 06:36:48,9.13597E+18,9.13219E+18,0,5,1,0,0,18
ipo_saturation_pb_20230530_1842.csv.gz,31/05/2023 06:36:48,9.14616E+18,9.14616E+18,0,5,1,0,0,0
ipo_saturation_pb_20230530_1842.csv.gz,31/05/2023 06:36:48,9.15475E+18,9.15475E+18,0,5,1,0,0,0
ipo_saturation_pb_20230530_1842.csv.gz,31/05/2023 06:36:48,9.14031E+18,9.14031E+18,0,5,1,0,0,0
ipo_saturation_pb_20230530_1842.csv.gz,31/05/2023 06:36:48,9.14032E+18,9.14032E+18,0,7,1,0,5,19
ipo_saturation_pb_20230530_1842.csv.gz,31/05/2023 06:36:48,9.14582E+18,9.14619E+18,0,6,1,0,2,19
ipo_saturation_pb_20230530_1842.csv.gz,31/05/2023 06:36:48,9.15148E+18,9.15148E+18,0,5,1,0,0,0
ipo_saturation_pb_20230530_1842.csv.gz,31/05/2023 06:36:48,9.16098E+18,9.16134E+18,0,123,1,0,0,87
ipo_saturation_pb_20230530_1842.csv.gz,31/05/2023 06:36:48,9.15064E+18,9.15064E+18,0,5,1,0,0,0
ipo_saturation_pb_20230530_1842.csv.gz,31/05/2023 06:36:48,9.13812E+18,9.13812E+18,0,7,1,0,2,22
ipo_saturation_pb_20230530_1842.csv.gz,31/05/2023 06:36:48,8.08143E+18,8.08143E+18,0,10,1,0,0,1
ipo_saturation_pb_20230530_1842.csv.gz,31/05/2023 06:36:48,9.1408E+18,9.1408E+18,0,5,1,0,1,17
ipo_saturation_pb_20230530_1842.csv.gz,31/05/2023 06:36:48,9.15596E+18,9.15596E+18,0,5,1,0,0,0
ipo_saturation_pb_20230530_1842.csv.gz,31/05/2023 06:36:48,9.15715E+18,9.15715E+18,0,1,1,0,0,0
ipo_saturation_pb_20230530_1842.csv.gz,31/05/2023 06:36:48,9.13657E+18,9.13657E+18,0,5,1,0,2,16
ipo_saturation_pb_20230530_1842.csv.gz,31/05/2023 06:36:48,9.15318E+18,9.15318E+18,1,4,1,0,0,0
ipo_saturation_pb_20230530_1842.csv.gz,31/05/2023 06:36:48,9.16544E+18,9.16581E+18,0,28,1,0,0,0
ipo_saturation_pb_20230530_1842.csv.gz,31/05/2023 06:36:48,9.16602E+18,9.16601E+18,0,4,1,0,0,0
ipo_saturation_pb_20230530_1842.csv.gz,31/05/2023 06:36:48,9.14983E+18,9.14982E+18,0,5,1,0,0,0
ipo_saturation_pb_20230530_1842.csv.gz,31/05/2023 06:36:48,9.15628E+18,9.15628E+18,0,5,1,0,0,0
ipo_saturation_pb_20230530_1842.csv.gz,31/05/2023 06:36:48,9.13759E+18,9.13759E+18,0,5,1,0,0,0
ipo_saturation_pb_20230530_1842.csv.gz,31/05/2023 06:36:48,9.13451E+18,9.13451E+18,0,10,1,0,7,26
ipo_saturation_pb_20230530_1842.csv.gz,31/05/2023 06:36:48,9.15007E+18,9.15007E+18,2,3,1,0,0,0
ipo_saturation_pb_20230530_1842.csv.gz,31/05/2023 06:36:48,9.14732E+18,9.14732E+18,0,5,1,0,3,15
ipo_saturation_pb_20230530_1842.csv.gz,31/05/2023 06:36:48,9.14901E+18,9.14895E+18,1,10,1,0,0,0
ipo_saturation_pb_20230530_1842.csv.gz,31/05/2023 06:36:48,9.1576E+18,9.1576E+18,0,5,1,0,0,0
