tech_filename,tech_timestamp_chargement,objectid_pf_pb,objectid_pt_pb,nb_fibres_connectees_hs,nb_fibres_connectees_utilisees,nb_fibres_connectees_libres,nb_fibres_non_connectees_hs,nb_fibres_non_connectees_utilisees,nb_fibres_non_connectees_libres
ipo_saturation_pb_20230530_1842.csv.gz,31/05/2023 06:36:48,9.13256E+18,9.13256E+18,0,7,1,0,4,20
ipo_saturation_pb_20230530_1842.csv.gz,31/05/2023 06:36:48,9.15803E+18,9.15802E+18,0,11,1,0,0,0
ipo_saturation_pb_20230530_1842.csv.gz,31/05/2023 06:36:48,9.14791E+18,9.14789E+18,0,5,1,0,0,0
ipo_saturation_pb_20230530_1842.csv.gz,31/05/2023 06:36:48,9.14133E+18,9.14139E+18,0,17,1,0,0,0
ipo_saturation_pb_20230530_1842.csv.gz,31/05/2023 06:36:48,9.1475E+18,9.1475E+18,0,5,1,0,0,0
ipo_saturation_pb_20230530_1842.csv.gz,31/05/2023 06:36:48,9.14171E+18,9.14171E+18,0,5,1,0,2,16
ipo_saturation_pb_20230530_1842.csv.gz,31/05/2023 06:36:48,9.14722E+18,9.14722E+18,0,5,1,0,3,3
ipo_saturation_pb_20230530_1842.csv.gz,31/05/2023 06:36:48,9.15679E+18,9.15679E+18,0,5,1,0,0,0
ipo_saturation_pb_20230530_1842.csv.gz,31/05/2023 06:36:48,9.14538E+18,9.14538E+18,0,5,1,0,0,0
ipo_saturation_pb_20230530_1842.csv.gz,31/05/2023 06:36:48,9.15252E+18,9.15252E+18,0,5,1,0,0,0
ipo_saturation_pb_20230530_1842.csv.gz,31/05/2023 06:36:48,9.13482E+18,9.13482E+18,0,5,1,0,1,17
ipo_saturation_pb_20230530_1842.csv.gz,31/05/2023 06:36:48,9.15132E+18,9.15125E+18,1,4,1,0,0,0
ipo_saturation_pb_20230530_1842.csv.gz,31/05/2023 06:36:48,9.12779E+18,9.1276E+18,0,4,1,0,1,14
ipo_saturation_pb_20230530_1842.csv.gz,31/05/2023 06:36:48,9.14007E+18,9.14007E+18,0,7,1,0,4,20
ipo_saturation_pb_20230530_1842.csv.gz,31/05/2023 06:36:48,9.14371E+18,9.14371E+18,0,4,1,0,2,13
ipo_saturation_pb_20230530_1842.csv.gz,31/05/2023 06:36:48,9.15427E+18,9.15427E+18,0,7,1,0,3,21
ipo_saturation_pb_20230530_1842.csv.gz,31/05/2023 06:36:48,9.15573E+18,9.15573E+18,0,11,1,0,0,0
ipo_saturation_pb_20230530_1842.csv.gz,31/05/2023 06:36:48,9.16075E+18,9.16075E+18,1,9,1,0,0,0
ipo_saturation_pb_20230530_1842.csv.gz,31/05/2023 06:36:48,9.16043E+18,9.16043E+18,0,5,1,0,0,0
ipo_saturation_pb_20230530_1842.csv.gz,31/05/2023 06:36:48,9.15567E+18,9.15567E+18,0,1,2,0,0,0
ipo_saturation_pb_20230530_1842.csv.gz,31/05/2023 06:36:48,9.15579E+18,9.15579E+18,1,3,2,0,0,0
ipo_saturation_pb_20230530_1842.csv.gz,31/05/2023 06:36:48,9.13802E+18,9.13801E+18,0,4,2,0,1,17
ipo_saturation_pb_20230530_1842.csv.gz,31/05/2023 06:36:48,9.14562E+18,9.14562E+18,0,4,2,0,2,16
ipo_saturation_pb_20230530_1842.csv.gz,31/05/2023 06:36:48,9.16007E+18,9.16007E+18,0,4,2,0,0,0
ipo_saturation_pb_20230530_1842.csv.gz,31/05/2023 06:36:48,9.16412E+18,9.16412E+18,0,4,2,0,0,0
ipo_saturation_pb_20230530_1842.csv.gz,31/05/2023 06:36:48,9.14164E+18,9.14164E+18,0,10,2,0,0,0
ipo_saturation_pb_20230530_1842.csv.gz,31/05/2023 06:36:48,9.15211E+18,9.15211E+18,0,4,2,0,0,0
ipo_saturation_pb_20230530_1842.csv.gz,31/05/2023 06:36:48,9.15628E+18,9.15627E+18,0,10,2,0,0,0
ipo_saturation_pb_20230530_1842.csv.gz,31/05/2023 06:36:48,9.14697E+18,9.14696E+18,0,4,2,0,0,0
ipo_saturation_pb_20230530_1842.csv.gz,31/05/2023 06:36:48,9.15405E+18,9.15405E+18,1,3,2,0,0,0
ipo_saturation_pb_20230530_1842.csv.gz,31/05/2023 06:36:48,9.12735E+18,9.12735E+18,0,4,2,0,3,15
ipo_saturation_pb_20230530_1842.csv.gz,31/05/2023 06:36:48,9.14842E+18,9.14842E+18,0,10,2,0,0,0
ipo_saturation_pb_20230530_1842.csv.gz,31/05/2023 06:36:48,9.16091E+18,9.1609E+18,0,4,2,0,0,0
ipo_saturation_pb_20230530_1842.csv.gz,31/05/2023 06:36:48,9.15302E+18,9.15302E+18,0,4,2,0,0,0
ipo_saturation_pb_20230530_1842.csv.gz,31/05/2023 06:36:48,9.14799E+18,9.14799E+18,0,6,2,0,5,19
ipo_saturation_pb_20230530_1842.csv.gz,31/05/2023 06:36:48,9.14327E+18,9.1431E+18,0,10,2,0,0,0
ipo_saturation_pb_20230530_1842.csv.gz,31/05/2023 06:36:48,9.15584E+18,9.15584E+18,0,4,2,0,0,0
ipo_saturation_pb_20230530_1842.csv.gz,31/05/2023 06:36:48,9.149E+18,9.149E+18,1,3,2,0,0,0
ipo_saturation_pb_20230530_1842.csv.gz,31/05/2023 06:36:48,9.1454E+18,9.1454E+18,0,10,2,0,0,0
ipo_saturation_pb_20230530_1842.csv.gz,31/05/2023 06:36:48,9.15807E+18,9.15807E+18,0,4,2,0,0,0
ipo_saturation_pb_20230530_1842.csv.gz,31/05/2023 06:36:48,9.15566E+18,9.15566E+18,0,2,2,0,1,11
ipo_saturation_pb_20230530_1842.csv.gz,31/05/2023 06:36:48,9.15861E+18,9.15861E+18,0,4,2,0,0,0
ipo_saturation_pb_20230530_1842.csv.gz,31/05/2023 06:36:48,9.15886E+18,9.15886E+18,0,4,2,0,0,0
ipo_saturation_pb_20230530_1842.csv.gz,31/05/2023 06:36:48,9.13882E+18,9.13882E+18,0,3,2,0,2,13
ipo_saturation_pb_20230530_1842.csv.gz,31/05/2023 06:36:48,9.15616E+18,9.15616E+18,0,4,2,0,0,0
ipo_saturation_pb_20230530_1842.csv.gz,31/05/2023 06:36:48,9.15494E+18,9.15494E+18,0,10,2,0,0,0
ipo_saturation_pb_20230530_1842.csv.gz,31/05/2023 06:36:48,9.15496E+18,9.15496E+18,0,4,2,0,0,0
ipo_saturation_pb_20230530_1842.csv.gz,31/05/2023 06:36:48,9.13899E+18,9.13899E+18,0,10,2,0,0,0
ipo_saturation_pb_20230530_1842.csv.gz,31/05/2023 06:36:48,9.15592E+18,9.15592E+18,0,4,2,0,0,0
ipo_saturation_pb_20230530_1842.csv.gz,31/05/2023 06:36:48,9.15584E+18,9.15584E+18,0,4,2,0,0,0
ipo_saturation_pb_20230530_1842.csv.gz,31/05/2023 06:36:48,9.15541E+18,9.1554E+18,0,4,2,0,0,0
ipo_saturation_pb_20230530_1842.csv.gz,31/05/2023 06:36:48,9.15488E+18,9.15488E+18,0,4,2,0,0,0
ipo_saturation_pb_20230530_1842.csv.gz,31/05/2023 06:36:48,9.15568E+18,9.15568E+18,0,4,2,0,0,0
ipo_saturation_pb_20230530_1842.csv.gz,31/05/2023 06:36:48,9.1579E+18,9.15788E+18,0,0,2,0,0,4
ipo_saturation_pb_20230530_1842.csv.gz,31/05/2023 06:36:48,9.15797E+18,9.15797E+18,0,4,2,0,0,0
ipo_saturation_pb_20230530_1842.csv.gz,31/05/2023 06:36:48,9.15266E+18,9.15266E+18,0,10,2,0,0,0
ipo_saturation_pb_20230530_1842.csv.gz,31/05/2023 06:36:48,9.14448E+18,9.14448E+18,0,4,2,0,0,0
ipo_saturation_pb_20230530_1842.csv.gz,31/05/2023 06:36:48,9.15186E+18,9.15185E+18,0,4,2,0,0,0
ipo_saturation_pb_20230530_1842.csv.gz,31/05/2023 06:36:48,9.14668E+18,9.14668E+18,0,4,2,0,0,0
ipo_saturation_pb_20230530_1842.csv.gz,31/05/2023 06:36:48,9.15042E+18,9.15042E+18,0,4,2,0,0,0
ipo_saturation_pb_20230530_1842.csv.gz,31/05/2023 06:36:48,9.15843E+18,9.15843E+18,0,0,2,0,0,0
ipo_saturation_pb_20230530_1842.csv.gz,31/05/2023 06:36:48,9.15168E+18,9.15168E+18,0,4,2,0,0,0
ipo_saturation_pb_20230530_1842.csv.gz,31/05/2023 06:36:48,9.15632E+18,9.15632E+18,1,3,2,0,0,0
ipo_saturation_pb_20230530_1842.csv.gz,31/05/2023 06:36:48,9.13342E+18,9.13342E+18,0,6,2,0,1,23
ipo_saturation_pb_20230530_1842.csv.gz,31/05/2023 06:36:48,9.15551E+18,9.1555E+18,0,4,2,0,4,14
ipo_saturation_pb_20230530_1842.csv.gz,31/05/2023 06:36:48,9.14454E+18,9.14454E+18,0,4,2,0,0,0
ipo_saturation_pb_20230530_1842.csv.gz,31/05/2023 06:36:48,9.15427E+18,9.15427E+18,0,4,2,0,0,0
ipo_saturation_pb_20230530_1842.csv.gz,31/05/2023 06:36:48,9.157E+18,9.157E+18,0,4,2,0,0,0
ipo_saturation_pb_20230530_1842.csv.gz,31/05/2023 06:36:48,9.1565E+18,9.1565E+18,0,10,2,0,0,0
ipo_saturation_pb_20230530_1842.csv.gz,31/05/2023 06:36:48,9.14058E+18,9.14058E+18,0,4,2,0,0,0
ipo_saturation_pb_20230530_1842.csv.gz,31/05/2023 06:36:48,9.13509E+18,9.13509E+18,0,10,2,0,0,0
ipo_saturation_pb_20230530_1842.csv.gz,31/05/2023 06:36:48,9.15484E+18,9.15484E+18,0,4,2,0,0,0
ipo_saturation_pb_20230530_1842.csv.gz,31/05/2023 06:36:48,9.14903E+18,9.14903E+18,0,3,2,0,0,0
ipo_saturation_pb_20230530_1842.csv.gz,31/05/2023 06:36:48,9.14835E+18,9.14835E+18,0,3,2,0,0,0
ipo_saturation_pb_20230530_1842.csv.gz,31/05/2023 06:36:48,9.15514E+18,9.15514E+18,0,4,2,0,0,0
ipo_saturation_pb_20230530_1842.csv.gz,31/05/2023 06:36:48,9.15287E+18,9.15287E+18,0,3,2,0,0,0
ipo_saturation_pb_20230530_1842.csv.gz,31/05/2023 06:36:48,9.15565E+18,9.15565E+18,0,3,2,0,0,0
ipo_saturation_pb_20230530_1842.csv.gz,31/05/2023 06:36:48,9.16018E+18,9.16018E+18,0,4,2,0,0,0
ipo_saturation_pb_20230530_1842.csv.gz,31/05/2023 06:36:48,9.15134E+18,9.15134E+18,0,10,2,0,0,0
ipo_saturation_pb_20230530_1842.csv.gz,31/05/2023 06:36:48,9.16267E+18,9.163E+18,0,69,2,0,0,0
ipo_saturation_pb_20230530_1842.csv.gz,31/05/2023 06:36:48,9.15548E+18,9.15548E+18,0,4,2,0,4,2
ipo_saturation_pb_20230530_1842.csv.gz,31/05/2023 06:36:48,9.14147E+18,9.14147E+18,0,3,2,0,4,11
ipo_saturation_pb_20230530_1842.csv.gz,31/05/2023 06:36:48,9.15566E+18,9.15566E+18,0,4,2,0,0,0
ipo_saturation_pb_20230530_1842.csv.gz,31/05/2023 06:36:48,9.15416E+18,9.15416E+18,1,3,2,0,0,0
ipo_saturation_pb_20230530_1842.csv.gz,31/05/2023 06:36:48,9.15713E+18,9.15713E+18,0,4,2,0,0,0
ipo_saturation_pb_20230530_1842.csv.gz,31/05/2023 06:36:48,9.14175E+18,9.14175E+18,0,2,2,0,3,9
ipo_saturation_pb_20230530_1842.csv.gz,31/05/2023 06:36:48,9.15566E+18,9.15566E+18,0,4,2,0,0,0
ipo_saturation_pb_20230530_1842.csv.gz,31/05/2023 06:36:48,9.15427E+18,9.15427E+18,0,4,2,0,0,0
ipo_saturation_pb_20230530_1842.csv.gz,31/05/2023 06:36:48,9.16098E+18,9.16032E+18,0,3,2,0,0,0
ipo_saturation_pb_20230530_1842.csv.gz,31/05/2023 06:36:48,9.15223E+18,9.15223E+18,0,4,2,0,0,0
ipo_saturation_pb_20230530_1842.csv.gz,31/05/2023 06:36:48,9.15055E+18,9.15054E+18,0,4,2,0,0,0
ipo_saturation_pb_20230530_1842.csv.gz,31/05/2023 06:36:48,9.15849E+18,9.15849E+18,0,0,2,0,0,6
ipo_saturation_pb_20230530_1842.csv.gz,31/05/2023 06:36:48,9.15338E+18,9.15338E+18,0,4,2,0,0,0
ipo_saturation_pb_20230530_1842.csv.gz,31/05/2023 06:36:48,9.14934E+18,9.14933E+18,0,6,2,0,3,21
ipo_saturation_pb_20230530_1842.csv.gz,31/05/2023 06:36:48,9.12627E+18,9.12627E+18,0,2,2,0,2,10
ipo_saturation_pb_20230530_1842.csv.gz,31/05/2023 06:36:48,9.15675E+18,9.15675E+18,0,4,2,0,0,0
ipo_saturation_pb_20230530_1842.csv.gz,31/05/2023 06:36:48,9.13161E+18,9.13161E+18,0,4,2,0,2,16
ipo_saturation_pb_20230530_1842.csv.gz,31/05/2023 06:36:48,9.15434E+18,9.1603E+18,0,4,2,0,0,0
ipo_saturation_pb_20230530_1842.csv.gz,31/05/2023 06:36:48,9.14885E+18,9.14885E+18,0,10,2,0,0,0
ipo_saturation_pb_20230530_1842.csv.gz,31/05/2023 06:36:48,9.14655E+18,9.14655E+18,0,4,2,0,0,0
ipo_saturation_pb_20230530_1842.csv.gz,31/05/2023 06:36:48,9.14381E+18,9.14381E+18,0,3,2,0,0,0
ipo_saturation_pb_20230530_1842.csv.gz,31/05/2023 06:36:48,9.15267E+18,9.15266E+18,1,6,2,0,0,0
ipo_saturation_pb_20230530_1842.csv.gz,31/05/2023 06:36:48,9.15284E+18,9.15283E+18,0,10,2,0,0,0
ipo_saturation_pb_20230530_1842.csv.gz,31/05/2023 06:36:48,9.14332E+18,9.14332E+18,0,2,2,0,2,10
ipo_saturation_pb_20230530_1842.csv.gz,31/05/2023 06:36:48,9.14993E+18,9.14993E+18,0,3,2,0,1,14
ipo_saturation_pb_20230530_1842.csv.gz,31/05/2023 06:36:48,9.13299E+18,9.13299E+18,0,5,2,0,2,19
ipo_saturation_pb_20230530_1842.csv.gz,31/05/2023 06:36:48,9.15766E+18,9.15764E+18,0,1,2,0,0,0
ipo_saturation_pb_20230530_1842.csv.gz,31/05/2023 06:36:48,9.16545E+18,9.16545E+18,0,0,2,0,0,6
ipo_saturation_pb_20230530_1842.csv.gz,31/05/2023 06:36:48,9.14854E+18,9.14854E+18,0,9,3,0,0,0
ipo_saturation_pb_20230530_1842.csv.gz,31/05/2023 06:36:48,9.142E+18,9.142E+18,0,9,3,0,0,0
ipo_saturation_pb_20230530_1842.csv.gz,31/05/2023 06:36:48,9.15691E+18,9.15691E+18,1,8,3,0,0,0
ipo_saturation_pb_20230530_1842.csv.gz,31/05/2023 06:36:48,9.12742E+18,9.12742E+18,0,4,3,0,1,20
ipo_saturation_pb_20230530_1842.csv.gz,31/05/2023 06:36:48,9.15669E+18,9.15662E+18,0,8,3,0,0,0
ipo_saturation_pb_20230530_1842.csv.gz,31/05/2023 06:36:48,9.16438E+18,9.16541E+18,0,66,3,0,0,0
ipo_saturation_pb_20230530_1842.csv.gz,31/05/2023 06:36:48,9.15696E+18,9.15696E+18,1,8,3,0,0,0
ipo_saturation_pb_20230530_1842.csv.gz,31/05/2023 06:36:48,9.1626E+18,9.1626E+18,0,0,3,0,0,0
ipo_saturation_pb_20230530_1842.csv.gz,31/05/2023 06:36:48,9.131E+18,9.131E+18,0,3,3,0,3,15
ipo_saturation_pb_20230530_1842.csv.gz,31/05/2023 06:36:48,9.15674E+18,9.15674E+18,0,8,3,0,0,0
ipo_saturation_pb_20230530_1842.csv.gz,31/05/2023 06:36:48,9.15671E+18,9.15659E+18,0,3,3,0,0,0
ipo_saturation_pb_20230530_1842.csv.gz,31/05/2023 06:36:48,9.13547E+18,9.13547E+18,0,4,3,0,1,20
ipo_saturation_pb_20230530_1842.csv.gz,31/05/2023 06:36:48,9.15954E+18,9.15954E+18,0,3,3,0,0,0
ipo_saturation_pb_20230530_1842.csv.gz,31/05/2023 06:36:48,9.15445E+18,9.15445E+18,0,9,3,0,0,0
ipo_saturation_pb_20230530_1842.csv.gz,31/05/2023 06:36:48,9.15615E+18,9.15615E+18,0,3,3,0,0,0
ipo_saturation_pb_20230530_1842.csv.gz,31/05/2023 06:36:48,9.14114E+18,9.14114E+18,1,8,3,0,0,0
ipo_saturation_pb_20230530_1842.csv.gz,31/05/2023 06:36:48,9.15721E+18,9.15721E+18,0,3,3,0,0,0
ipo_saturation_pb_20230530_1842.csv.gz,31/05/2023 06:36:48,9.14828E+18,9.14825E+18,0,4,3,0,3,18
ipo_saturation_pb_20230530_1842.csv.gz,31/05/2023 06:36:48,9.14662E+18,9.14662E+18,0,3,3,0,6,0
ipo_saturation_pb_20230530_1842.csv.gz,31/05/2023 06:36:48,9.15246E+18,9.15246E+18,0,5,3,0,0,0
ipo_saturation_pb_20230530_1842.csv.gz,31/05/2023 06:36:48,9.14172E+18,9.14172E+18,0,3,3,0,0,0
ipo_saturation_pb_20230530_1842.csv.gz,31/05/2023 06:36:48,9.1495E+18,9.14946E+18,0,3,3,0,0,0
ipo_saturation_pb_20230530_1842.csv.gz,31/05/2023 06:36:48,9.15465E+18,9.15465E+18,0,3,3,0,0,0
ipo_saturation_pb_20230530_1842.csv.gz,31/05/2023 06:36:48,9.1571E+18,9.1571E+18,0,3,3,0,0,0
ipo_saturation_pb_20230530_1842.csv.gz,31/05/2023 06:36:48,9.144E+18,9.144E+18,0,1,3,0,1,11
ipo_saturation_pb_20230530_1842.csv.gz,31/05/2023 06:36:48,9.1371E+18,9.1371E+18,0,3,3,0,3,15
ipo_saturation_pb_20230530_1842.csv.gz,31/05/2023 06:36:48,9.12646E+18,9.12639E+18,0,1,3,0,0,12
ipo_saturation_pb_20230530_1842.csv.gz,31/05/2023 06:36:48,9.15603E+18,9.15603E+18,0,3,3,0,0,0
ipo_saturation_pb_20230530_1842.csv.gz,31/05/2023 06:36:48,9.14504E+18,9.14504E+18,0,3,3,0,0,0
ipo_saturation_pb_20230530_1842.csv.gz,31/05/2023 06:36:48,9.13324E+18,9.13324E+18,0,2,3,0,0,15
ipo_saturation_pb_20230530_1842.csv.gz,31/05/2023 06:36:48,9.1498E+18,9.1498E+18,0,3,3,0,0,0
ipo_saturation_pb_20230530_1842.csv.gz,31/05/2023 06:36:48,9.14962E+18,9.14962E+18,0,3,3,0,0,0
ipo_saturation_pb_20230530_1842.csv.gz,31/05/2023 06:36:48,9.14816E+18,9.14816E+18,0,9,3,0,0,0
ipo_saturation_pb_20230530_1842.csv.gz,31/05/2023 06:36:48,9.15084E+18,9.15084E+18,0,3,3,0,0,0
ipo_saturation_pb_20230530_1842.csv.gz,31/05/2023 06:36:48,9.15628E+18,9.15628E+18,0,3,3,0,0,0
ipo_saturation_pb_20230530_1842.csv.gz,31/05/2023 06:36:48,9.15628E+18,9.15628E+18,0,3,3,0,0,0
ipo_saturation_pb_20230530_1842.csv.gz,31/05/2023 06:36:48,9.15633E+18,9.15632E+18,1,8,3,0,0,0
ipo_saturation_pb_20230530_1842.csv.gz,31/05/2023 06:36:48,9.15332E+18,9.15332E+18,2,6,3,0,0,0
ipo_saturation_pb_20230530_1842.csv.gz,31/05/2023 06:36:48,9.15624E+18,9.15624E+18,0,9,3,0,0,0
ipo_saturation_pb_20230530_1842.csv.gz,31/05/2023 06:36:48,9.15553E+18,9.15553E+18,0,3,3,0,0,0
ipo_saturation_pb_20230530_1842.csv.gz,31/05/2023 06:36:48,9.15573E+18,9.1559E+18,0,33,3,0,0,0
ipo_saturation_pb_20230530_1842.csv.gz,31/05/2023 06:36:48,9.15302E+18,9.15302E+18,0,3,3,0,0,0
ipo_saturation_pb_20230530_1842.csv.gz,31/05/2023 06:36:48,9.15565E+18,9.15565E+18,0,0,3,0,0,0
ipo_saturation_pb_20230530_1842.csv.gz,31/05/2023 06:36:48,9.15147E+18,9.15147E+18,0,9,3,0,0,0
ipo_saturation_pb_20230530_1842.csv.gz,31/05/2023 06:36:48,9.14805E+18,9.14807E+18,0,3,3,0,0,0
ipo_saturation_pb_20230530_1842.csv.gz,31/05/2023 06:36:48,9.15415E+18,9.15415E+18,0,9,3,0,0,0
ipo_saturation_pb_20230530_1842.csv.gz,31/05/2023 06:36:48,9.15564E+18,9.15563E+18,0,3,3,0,0,0
ipo_saturation_pb_20230530_1842.csv.gz,31/05/2023 06:36:48,9.14126E+18,9.14126E+18,0,5,3,0,6,18
ipo_saturation_pb_20230530_1842.csv.gz,31/05/2023 06:36:48,9.15402E+18,9.15402E+18,0,3,3,0,0,0
ipo_saturation_pb_20230530_1842.csv.gz,31/05/2023 06:36:48,9.14417E+18,9.14417E+18,0,3,3,0,0,0
ipo_saturation_pb_20230530_1842.csv.gz,31/05/2023 06:36:48,9.1445E+18,9.1445E+18,0,1,3,0,0,12
ipo_saturation_pb_20230530_1842.csv.gz,31/05/2023 06:36:48,9.15019E+18,9.15003E+18,0,6,3,0,0,0
ipo_saturation_pb_20230530_1842.csv.gz,31/05/2023 06:36:48,9.12574E+18,9.12573E+18,0,5,3,0,2,22
ipo_saturation_pb_20230530_1842.csv.gz,31/05/2023 06:36:48,9.1487E+18,9.1487E+18,0,9,3,0,0,0
ipo_saturation_pb_20230530_1842.csv.gz,31/05/2023 06:36:48,9.16325E+18,9.1631E+18,0,3,3,0,0,0
ipo_saturation_pb_20230530_1842.csv.gz,31/05/2023 06:36:48,9.15575E+18,9.15574E+18,0,3,3,0,0,0
ipo_saturation_pb_20230530_1842.csv.gz,31/05/2023 06:36:48,9.15682E+18,9.15682E+18,0,9,3,0,0,0
ipo_saturation_pb_20230530_1842.csv.gz,31/05/2023 06:36:48,9.15593E+18,9.15593E+18,0,8,3,0,0,0
ipo_saturation_pb_20230530_1842.csv.gz,31/05/2023 06:36:48,9.16169E+18,9.16169E+18,0,3,3,0,0,0
ipo_saturation_pb_20230530_1842.csv.gz,31/05/2023 06:36:48,9.15942E+18,9.15942E+18,0,3,3,0,0,0